gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PLA2G15	910198	281	30	168606	50808	0	0	0	0	50	4	3129390	1	1
PLA2G16	854193	303	56	69078	18792	0	0	1	0	8	1	193778	1	1
PLA2G1B	1621662	187	56	64960	15602	0	0	0	0	50	11	3858334	1	1
PLA2G2A	490325	466	25	62408	15370	0	0	1	0	0	1	15370	1	1
PLA2G2C	608368	501	27	64206	16008	0	0	0	0	50	12	3250726	1	1
PLA2G2D	567393	501	23	63104	15544	0	0	0	0	50	5	2848786	1	1
PLA2G2E	437659	348	22	60726	16356	0	0	0	0	50	7	3046914	1	1
PLA2G2F	567393	501	23	90306	23490	0	0	0	0	50	5	2848786	1	1
PLA2G4A	265620	592	-18	323872	79460	0	0	0	0	50	14	3135596	1	1
PLA2G4B	874211	259	40	326308	95468	0	0	0	0	50	6	3982396	1	1
PLA2G4C	983603	431	26	241106	64612	0	0	0	0	50	18	4170258	1	1
PLA2G4D	680403	360	46	340344	100746	0	0	1	0	50	15	3467878	1	1
PLA2G4E	733131	267	42	352756	98252	0	0	0	0	50	7	3321950	1	1
PLA2G4F	655295	394	36	352930	104342	0	0	1	0	50	7	3545192	1	1
PLAA	116221	568	-17	334834	90248	0	0	0	0	11	4	1063430	1	1
PLAC1L	336373	691	4	67048	18038	0	0	0	0	50	20	3492354	1	1
PLAC4	187016	530	-16	57362	21460	0	0	0	0	50	15	4239626	1	1
PLAC8	361292	169	58	50518	12818	0	0	0	0	50	5	3456336	1	1
PLAC8L1	396247	406	-2	75168	20184	0	0	0	0	50	9	2956144	1	1
PLAC9	399614	626	2	40368	12876	0	0	0	0	50	9	3741754	1	1
PLAGL1	358761	422	8	186412	56492	0	0	0	0	50	14	3357272	1	1
PLAGL2	1071799	262	51	198708	61422	0	0	0	0	47	5	2978880	1	1
PLAT	580110	382	45	239946	62988	0	0	0	0	50	7	3471532	1	1
PLAU	988012	191	43	230376	58638	0	0	0	0	50	8	3849750	1	1
PLBD1	339369	778	7	234552	61596	0	0	0	0	50	18	3795520	1	1
PLCD1	318742	457	24	330542	91582	0	0	0	0	50	6	3987906	1	1
PLCD3	819156	170	30	323524	98426	0	0	0	0	50	13	4133486	1	1
PLCD4	986502	179	45	323872	84854	0	0	0	0	37	6	2489012	1	1
PLCG1	383568	362	13	550942	145058	0	0	0	0	34	11	2992626	1	1
PLCXD1	NaN	NaN	NaN	133574	39730	0	0	0	0	50	31	6498842	1	1
PLD2	1465720	208	27	390166	113912	0	0	0	0	50	8	3114890	1	1
PLD3	1006719	289	35	203406	60552	0	0	0	0	50	9	3574366	1	1
PLD6	910162	218	11	99760	33350	0	0	0	0	50	12	3542582	1	1
PLDN	200904	369	3	74646	18444	0	0	0	0	50	14	3638978	1	1
PLEKHA2	487952	201	38	180090	49938	0	0	0	0	50	10	2855456	1	1
PLEKHA6	554014	370	33	434768	127426	0	0	0	0	50	6	3854564	1	1
PLEKHA7	511749	446	13	466784	134560	0	0	0	0	17	3	1042608	1	1
PLEKHA9	168990	630	-14	160950	43674	0	0	0	0	50	19	3823940	1	1
PLEKHB1	547370	311	38	102196	30044	0	0	0	0	50	10	2792990	1	1
PLEKHB2	461881	331	16	96106	25172	0	0	0	0	50	8	3296662	1	1
PLEKHF1	222973	612	-63	112520	34336	0	0	0	0	50	33	4809534	1	1
PLEKHF2	385365	347	60	103414	27782	0	0	0	0	50	8	3062052	1	1
PLEKHG3	608112	186	46	475368	141984	0	0	0	0	50	8	3265168	1	1
PLEKHG5	644634	203	44	447296	134560	0	0	0	0	50	12	3497574	1	1
PLEKHG6	2670962	198	46	326888	104110	0	0	0	0	50	8	4414496	1	1
PLEKHH1	483892	311	46	566370	165648	0	0	2	0	50	6	3314700	1	1
PLEKHJ1	1603571	240	27	65134	16994	0	0	0	0	50	9	3573264	1	1
PLEKHM2	683349	174	22	423690	121974	0	0	1	0	50	12	3788618	1	1
PLEKHO1	1202779	309	41	167910	49938	0	0	0	0	50	12	4090276	1	1
PLGLB1	NaN	NaN	NaN	86768	19720	0	0	0	0	50	31	6478832	1	1
PLGLB2	NaN	NaN	NaN	86768	19720	0	0	0	0	50	31	6478832	1	1
PLIN2	500437	324	-7	182468	51040	0	0	0	0	50	11	3722150	1	1
PLIN5	2111443	278	43	187166	59914	0	0	0	0	50	13	3498792	1	1
PLK1S1	302588	632	-13	288086	72268	0	0	0	0	50	9	2434260	1	1
PLK2	125347	446	5	291160	75980	0	0	0	0	50	12	2695492	1	1
PLK3	574317	191	43	265176	82650	0	0	0	0	50	8	3327228	1	1
PLLP	701043	125	43	74124	23490	0	0	0	0	50	8	3331694	1	1
PLN	133888	1029	1	22272	6090	0	0	0	0	50	24	3231412	1	1
PLP1	472103	NaN	26	115652	33640	0	0	0	0	50	9	4136966	1	1
PLSCR3	1911735	206	36	119654	39034	0	0	0	0	50	3	3596000	1	1
PLUNC	478384	482	27	104922	34800	0	0	0	0	50	12	4159354	1	1
PLVAP	842088	211	43	183338	51736	0	0	0	0	50	5	3525588	1	1
PLXDC1	1452583	212	26	212802	57768	0	0	0	0	50	7	3296256	1	1
PLXNB1	1401411	263	32	863504	276544	0	0	0	0	1	1	328628	1	1
PLXNB3	2103463	NaN	30	789786	252474	0	0	0	0	12	2	1067664	1	1
PLXND1	754944	210	53	790656	239424	0	0	1	0	50	11	2904756	1	1
PM20D1	699823	377	35	211120	60146	0	0	0	0	50	8	4214860	1	1
PM20D2	376032	446	27	179626	53012	0	0	0	0	50	8	3987152	1	1
PMAIP1	200064	434	48	22736	6670	0	0	0	0	38	8	3170164	1	1
PMF1	2280435	211	36	87058	23606	0	0	0	0	50	10	3673604	1	1
PML	375211	344	41	488418	153642	0	0	0	0	50	9	3565492	1	1
PMM1	1467336	183	66	112462	30044	0	0	0	0	50	7	3378152	1	1
PMM2	401569	247	-2	107822	26332	0	0	0	0	50	7	4123394	1	1
PMP2	191177	595	1	57594	14268	0	0	1	0	4	1	135372	1	1
PMP22	228633	345	-72	67396	19778	0	0	0	0	50	28	4792250	1	1
PMPCA	1413299	233	44	219124	64496	0	0	0	0	50	14	3839078	1	1
PMPCB	375620	620	8	207872	56608	0	0	0	0	50	12	3309306	1	1
PMS1	424679	385	20	396952	98426	0	0	0	0	50	7	3364174	1	1
PMVK	1695232	224	37	80910	22620	0	0	0	0	50	7	3939128	1	1
PNKD	732698	197	35	206132	64786	0	0	0	0	50	7	3554878	1	1
PNLDC1	652619	453	26	227418	57072	0	0	0	0	50	9	3486844	1	1
PNLIPRP1	128161	704	-16	200680	51968	0	0	1	0	19	10	2254402	1	1
PNMA1	600464	191	47	142622	42166	0	0	0	0	50	9	3403034	1	1
PNMA2	194700	452	14	146798	43732	0	0	0	0	50	8	3601452	1	1
PNMA6A	NaN	NaN	NaN	313664	103936	0	0	0	0	50	31	6563048	1	1
PNMAL1	1099113	393	25	182642	52258	0	0	0	0	50	6	3392826	1	1
PNMAL2	1099113	393	25	250908	81084	0	0	0	0	50	6	3392826	1	1
PNMT	1284992	226	38	113564	35902	0	0	0	0	50	6	3421942	1	1
PNO1	197504	594	14	106662	29928	0	0	0	0	50	6	3048422	1	1
PNOC	311812	229	35	74588	19894	0	0	0	0	50	7	2706454	1	1
PNP	464497	395	17	121278	33582	0	0	0	0	50	10	3484176	1	1
PNPLA1	839966	358	30	219240	68556	0	0	0	0	50	5	3164306	1	1
PNPLA2	1799017	232	51	202884	66294	0	0	0	0	50	4	3057006	1	1
PNPLA4	43100	NaN	-9	105850	30914	0	0	1	0	40	31	3332854	1	1
PNRC1	307937	375	29	129398	42514	0	0	0	0	50	13	3265110	1	1
PNRC2	NaN	NaN	NaN	59102	14674	0	0	0	0	50	31	6473786	1	1
POC1A	1096747	193	52	171912	48720	0	0	0	0	50	10	3617402	1	1
POC1B	236022	460	-6	203522	54172	0	0	0	0	50	15	2958464	1	1
PODN	491749	391	14	265814	87058	0	0	0	0	49	12	3352400	1	1
PODNL1	930314	231	32	203232	72906	0	0	0	0	50	9	3011534	1	1
PODXL	236261	220	27	225562	71804	0	0	1	0	50	7	3186636	1	1
POF1B	105434	NaN	-3	256940	62176	0	0	0	0	50	13	4177566	1	1
POFUT1	1013932	190	56	167678	47734	0	0	1	0	45	7	2581812	1	1
POFUT2	596236	334	45	199056	55158	0	0	1	0	42	5	2849830	1	1
POGK	258555	773	-7	252938	68962	0	0	0	0	50	17	3963140	1	1
POGZ	1356854	163	37	579188	171796	0	0	0	0	50	6	4584610	1	1
POLA1	255855	NaN	22	631040	158050	0	0	0	0	48	4	3048132	1	1
POLA2	3946871	242	49	252706	71804	0	0	0	0	50	9	3378268	1	1
POLB	524868	327	41	149118	35322	0	0	0	0	50	5	2939266	1	1
POLD1	1055164	491	28	456286	140360	0	0	0	0	6	3	621238	1	1
POLD2	1151124	282	56	194184	58464	0	0	0	0	50	11	3787342	1	1
POLD3	540458	245	36	199636	52142	0	0	0	0	50	11	3618562	1	1
POLD4	1269888	177	51	45936	12528	0	0	0	0	50	6	3372294	1	1
POLDIP2	1405196	214	10	154860	44544	0	0	0	0	50	7	3665716	1	1
POLDIP3	914105	189	69	173942	52258	0	0	0	0	50	8	3324096	1	1
POLE2	612579	342	25	230318	58522	0	0	0	0	50	4	3717684	1	1
POLE3	390186	297	36	64090	15254	0	0	0	0	50	10	3159318	1	1
POLE4	642459	577	26	48952	15080	0	0	0	0	50	11	3654986	1	1
POLH	1221714	194	46	294988	84680	0	0	0	0	50	6	4010526	1	1
POLL	843302	421	19	235190	71050	0	0	0	0	50	13	3494094	1	1
POLM	1151124	282	56	202420	63278	0	0	0	0	50	11	3787342	1	1
POLR1A	983860	391	46	721752	199578	0	0	1	0	50	10	3665658	1	1
POLR1C	1278255	230	56	160950	45414	0	0	0	0	50	11	3251248	1	1
POLR1D	350423	583	50	105154	26564	0	0	0	0	50	14	2524102	1	1
POLR1E	523221	234	35	180032	47212	0	0	0	0	50	6	3088964	1	1
POLR2A	1931875	194	29	808114	240236	0	0	1	0	50	7	3830900	1	1
POLR2B	570731	443	33	500888	129862	0	0	0	0	50	8	3398626	1	1
POLR2C	760307	159	42	119074	30914	0	0	0	0	50	12	3539914	1	1
POLR2D	588745	248	39	61770	15312	0	0	0	0	50	9	3596464	1	1
POLR2E	2387949	206	26	90828	24534	0	0	0	0	50	17	5278348	1	1
POLR2F	1370748	203	50	55274	14326	0	0	0	0	50	6	2994772	1	1
POLR2H	1447013	268	44	65482	16472	0	0	0	0	50	23	4573706	1	1
POLR2I	978272	326	6	56724	12876	0	0	0	0	50	9	2460650	1	1
POLR2J	642828	230	65	50866	13166	0	0	0	0	50	3	2542662	1	1
POLR2J2	NaN	NaN	NaN	49590	13746	0	0	0	0	31	9	2859748	1	1
POLR2J3	NaN	NaN	NaN	49938	13746	0	0	0	0	31	9	2859748	1	1
POLR2K	810757	396	25	27550	5336	0	0	0	0	1	0	84854	1	1
POLR2L	1799017	232	51	28072	8468	0	0	0	0	50	4	3057006	1	1
POLR3C	NaN	NaN	NaN	227824	61538	0	0	0	0	50	31	6520650	1	1
POLR3F	414549	436	23	137692	33350	0	0	0	0	50	7	4100194	1	1
POLR3G	84917	780	16	101210	20590	0	0	0	0	50	16	3278334	1	1
POLR3GL	NaN	NaN	NaN	94888	24302	0	0	1	0	5	4	410756	1	1
POLR3H	1467336	183	66	87986	23200	0	0	0	0	50	7	3378152	1	1
POLR3K	712205	238	36	46632	12006	0	0	0	0	50	8	3249218	1	1
POLRMT	1832767	218	10	501642	155556	0	0	0	0	29	6	2770428	1	1
POM121	641244	332	59	389586	132240	0	0	0	0	50	5	2774836	1	1
POM121C	806294	337	66	390398	132994	0	0	0	0	8	0	538646	1	1
POM121L2	NaN	NaN	NaN	406638	134502	0	0	0	0	50	31	6593614	1	1
POMGNT1	908945	190	29	281532	78126	0	0	0	0	50	15	4178726	1	1
POMP	167695	629	37	62234	15718	0	0	0	0	50	6	2736730	1	1
POMT1	651666	272	34	315172	88508	0	0	1	0	50	7	3510508	1	1
POMT2	554839	418	37	313954	91988	0	0	1	0	49	8	3095170	1	1
POMZP3	846738	301	66	80504	21982	0	0	0	0	50	8	3402512	1	1
PON2	137217	333	-1	149408	41470	0	0	0	0	50	17	4389208	1	1
PON3	135737	327	-2	150858	40716	0	0	0	0	50	13	3754862	1	1
POP4	223167	612	-63	95352	24534	0	0	0	0	50	33	4809534	1	1
POP5	1615212	311	34	70644	18444	0	0	0	0	50	6	3371656	1	1
POP7	1483965	336	46	55796	18502	0	0	0	0	50	21	4566688	1	1
POR	1063656	218	54	285650	80272	0	0	1	0	6	1	309198	1	1
POTEB	NaN	NaN	NaN	354148	86072	0	0	0	0	50	31	6545184	1	1
POTED	42480	1066	-58	252880	60146	0	0	0	0	32	11	1318398	1	1
POTEM	NaN	NaN	NaN	219472	53360	0	0	0	0	50	31	6512472	1	1
POU1F1	58819	470	-15	134270	35206	0	0	0	0	50	19	3844704	1	1
POU2AF1	238940	567	19	103066	33872	0	0	0	0	50	7	3330070	1	1
POU2F3	323392	198	36	184788	52026	0	0	1	0	50	10	2674670	1	1
POU3F1	448782	374	32	175044	61248	0	0	0	0	0	0	61248	1	1
POU3F2	171189	927	-7	176668	55100	0	0	0	0	50	25	3238778	1	1
POU4F1	41876	1004	-1	164024	55912	0	0	1	0	50	11	2930160	1	1
POU5F1B	NaN	NaN	NaN	142680	45240	0	0	0	0	50	31	6504352	1	1
PPA1	458949	217	39	128760	29580	0	0	0	0	50	7	2715154	1	1
PPA2	217228	603	29	146856	36018	0	0	0	0	50	10	3285178	1	1
PPAN	NaN	NaN	NaN	172434	48372	0	0	0	0	50	31	6507484	1	1
PPAN-P2RY11	1675365	272	15	172434	48372	0	0	1	0	2	1	146798	1	1
PPAP2B	39932	563	7	130210	36134	0	0	0	0	50	22	4537108	1	1
PPAPDC1B	763369	277	42	123250	34394	0	0	1	0	12	2	615438	1	1
PPAPDC3	745091	213	50	106662	36018	0	0	1	0	38	4	2156208	1	1
PPARA	536661	179	24	196098	52896	0	0	0	0	50	12	3709796	1	1
PPARD	670775	267	35	188558	50518	0	0	0	0	50	7	3125620	1	1
PPARG	372685	222	25	213092	55564	0	0	0	0	50	10	3706896	1	1
PPARGC1B	908037	285	49	419166	124236	0	0	0	0	50	10	3882636	1	1
PPBP	230379	408	2	53650	15428	0	0	0	0	50	13	3856478	1	1
PPCDC	887844	262	43	86420	24070	0	0	0	0	50	10	4332948	1	1
PPCS	570562	583	27	124178	40426	0	0	0	0	50	9	3136118	1	1
PPEF2	482292	429	45	320624	84100	0	0	2	0	50	11	3518744	1	1
PPFIBP1	488829	369	7	439640	112288	0	0	0	0	5	1	408494	1	1
PPIA	1200579	164	55	71514	18270	0	0	0	0	50	9	4010062	1	1
PPIAL4A	NaN	NaN	NaN	205320	55158	0	0	0	0	50	31	6514270	1	1
PPIAL4B	NaN	NaN	NaN	205320	55158	0	0	0	0	50	31	6514270	1	1
PPIAL4C	397277	779	29	136880	36772	0	0	0	0	50	10	2940136	1	1
PPIAL4D	NaN	NaN	NaN	135836	37120	0	0	0	0	50	31	6496232	1	1
PPIAL4E	NaN	NaN	NaN	67918	18560	0	0	0	0	50	31	6477672	1	1
PPIAL4F	216744	582	41	135836	37120	0	0	0	0	50	20	3331810	1	1
PPIAL4G	119504	375	34	68382	18096	0	0	0	0	50	6	3311104	1	1
PPID	188459	429	14	160196	39730	0	0	0	0	50	8	3479826	1	1
PPIE	975799	388	39	147204	35670	0	0	0	0	50	7	2932886	1	1
PPIF	326131	300	53	86710	25694	0	0	0	0	50	9	3008576	1	1
PPIH	650376	461	21	79866	19662	0	0	0	0	50	5	3296140	1	1
PPIL1	836025	244	43	70470	18792	0	0	0	0	50	9	3771856	1	1
PPIL2	447011	252	56	236060	54172	0	0	0	0	50	9	2929464	1	1
PPIL3	635570	201	31	86710	21170	0	0	0	0	50	7	2788698	1	1
PPIL4	434611	150	40	216804	49242	0	0	0	0	50	13	3019770	1	1
PPIL5	563227	409	-4	176204	42514	0	0	0	0	50	11	3290050	1	1
PPIL6	328699	559	47	145116	36888	0	0	0	0	50	15	2929406	1	1
PPL	702265	206	19	728306	203812	0	0	0	0	16	3	1261442	1	1
PPM1A	281503	630	36	196562	48952	0	0	0	0	50	10	2577520	1	1
PPM1B	448266	420	32	209322	55680	0	0	0	0	50	13	3487888	1	1
PPM1D	288701	328	15	246964	72848	0	0	0	0	50	11	3680042	1	1
PPM1E	469298	448	11	311808	87000	0	0	1	0	50	10	3983498	1	1
PPM1F	471638	379	52	185716	56666	0	0	0	0	50	7	3397524	1	1
PPM1G	1244404	179	39	230492	61306	0	0	0	0	50	4	3522746	1	1
PPM1H	298536	426	0	211062	64032	0	0	0	0	50	12	3524834	1	1
PPM1M	1114737	181	52	125338	35612	0	0	0	0	50	10	3693208	1	1
PPM1N	1107927	194	44	169244	58522	0	0	0	0	50	5	2993728	1	1
PPME1	628196	280	38	167794	43616	0	0	0	0	50	7	3026266	1	1
PPP1R10	2080582	271	32	385990	117740	0	0	0	0	50	8	3524428	1	1
PPP1R11	1820240	496	30	52142	15544	0	0	0	0	50	7	3077770	1	1
PPP1R12A	222118	398	-8	438364	117218	0	0	0	0	50	18	3733692	1	1
PPP1R12B	770535	377	32	446136	122844	0	0	0	0	16	1	1191146	1	1
PPP1R12C	1036976	266	-1	321494	102196	0	0	0	0	43	4	2143854	1	1
PPP1R13B	712218	320	39	450080	130558	0	0	0	0	37	1	2440988	1	1
PPP1R14A	1410213	301	-1	60958	18734	0	0	0	0	50	4	2865606	1	1
PPP1R14B	1613996	257	65	60900	18444	0	0	0	0	50	8	3474200	1	1
PPP1R14C	346933	439	30	68614	20126	0	0	0	0	50	9	4173274	1	1
PPP1R14D	1036414	172	51	90132	17922	0	0	0	0	50	7	3311278	1	1
PPP1R15B	517418	230	28	289246	84158	0	0	1	0	50	9	3473620	1	1
PPP1R1A	643658	392	33	73602	20358	0	0	0	0	50	8	3402802	1	1
PPP1R1B	1164935	239	28	87986	23200	0	0	0	0	50	7	3081946	1	1
PPP1R1C	197289	370	6	48720	11484	0	0	0	0	50	11	2779244	1	1
PPP1R2	762316	331	42	90422	20590	0	0	0	0	50	6	3456336	1	1
PPP1R3B	159748	526	23	119190	30798	0	0	0	0	50	12	3366262	1	1
PPP1R3C	276001	206	16	132646	34046	0	0	0	0	50	7	2839158	1	1
PPP1R3G	NaN	NaN	NaN	138910	48488	0	0	0	0	50	31	6507600	1	1
PPP1R7	1363901	233	35	155382	39672	0	0	1	0	12	3	796920	1	1
PPP1R8	717145	218	26	145812	42456	0	0	0	0	50	12	4368154	1	1
PPP1R9B	1277832	210	26	328512	104400	0	0	1	0	50	6	3887566	1	1
PPP2CA	838413	147	48	130616	35380	0	0	0	0	50	10	3759966	1	1
PPP2CB	365415	346	28	130616	35380	0	0	0	0	50	7	3555458	1	1
PPP2R1B	436031	242	25	282692	80794	0	0	1	0	50	12	2930508	1	1
PPP2R2D	123624	470	-21	179974	44138	0	0	0	0	50	17	3701676	1	1
PPP2R3C	640994	321	45	199230	46110	0	0	0	0	50	6	3255250	1	1
PPP2R4	1440213	206	34	154280	40078	0	0	0	0	50	7	4417338	1	1
PPP2R5B	3184873	209	57	208162	60146	0	0	1	0	50	5	3429076	1	1
PPP2R5C	1400431	346	28	280720	70412	0	0	0	0	50	8	3231180	1	1
PPP2R5D	1200368	259	40	257694	67860	0	0	1	0	50	14	3699414	1	1
PPP2R5E	237658	445	20	203174	50170	0	0	0	0	50	6	3720178	1	1
PPP3CA	84583	574	5	224576	56956	0	0	0	0	50	20	3984020	1	1
PPP3CC	701231	142	41	219878	56956	0	0	0	0	50	7	3506042	1	1
PPP3R1	204289	594	23	75864	16878	0	0	0	0	50	5	3502678	1	1
PPP4C	NaN	NaN	NaN	131080	35264	0	0	0	0	50	31	6494376	1	1
PPP4R2	128046	483	17	179916	44196	0	0	0	0	50	14	3282858	1	1
PPP5C	1079866	357	39	215064	54636	0	0	0	0	50	6	2937004	1	1
PPP6C	951081	168	46	144420	39498	0	0	0	0	50	12	3483132	1	1
PPPDE1	718652	540	-1	82302	22272	0	0	0	0	50	16	3684160	1	1
PPPDE2	1471218	183	58	71108	20938	0	0	0	0	50	7	3235356	1	1
PPT1	873408	387	23	131486	34336	0	0	0	0	50	7	4534498	1	1
PPT2	2119974	392	28	130210	36830	0	0	0	0	50	11	3873298	1	1
PPTC7	890955	144	38	125860	36830	0	0	0	0	50	11	3391550	1	1
PPY	920082	241	29	39092	12760	0	0	0	0	50	8	2845190	1	1
PPYR1	NaN	NaN	NaN	150278	46690	0	0	0	0	50	31	6505802	1	1
PQBP1	834040	NaN	38	113854	30218	0	0	0	0	50	5	2442902	1	1
PQLC2	810462	448	40	119480	37816	0	0	0	0	50	5	2762308	1	1
PQLC3	491115	255	25	84912	25230	0	0	1	0	24	6	1151996	1	1
PRAC	873680	509	26	24070	7250	0	0	0	0	50	10	3137046	1	1
PRAF2	833689	NaN	41	70238	24940	0	0	0	0	50	7	3537826	1	1
PRAMEF13	NaN	NaN	NaN	194706	55332	0	0	0	0	50	31	6514444	1	1
PRAMEF16	NaN	NaN	NaN	194648	55042	0	0	0	0	50	31	6514154	1	1
PRAMEF17	NaN	NaN	NaN	195054	54984	0	0	0	0	50	31	6514096	1	1
PRAMEF2	118495	792	12	194416	55622	0	0	1	0	50	13	2972384	1	1
PRAMEF21	61945	NaN	7	388948	113564	0	0	0	0	50	22	4260912	1	1
PRAMEF22	NaN	NaN	NaN	391558	114782	0	0	0	0	50	31	6573894	1	1
PRAMEF3	NaN	NaN	NaN	195808	57536	0	0	0	0	50	31	6516648	1	1
PRAMEF7	NaN	NaN	NaN	385178	114898	0	0	0	0	50	31	6574010	1	1
PRAMEF9	60626	NaN	8	392312	111940	0	0	0	0	50	28	4305978	1	1
PRAP1	386585	472	13	65076	17400	0	0	0	0	50	12	3211634	1	1
PRB4	311837	673	-1	98078	33814	0	0	0	0	50	13	2676236	1	1
PRCC	1649536	208	53	199056	61944	0	0	0	0	50	9	3538058	1	1
PRCD	1016866	197	24	24360	6612	0	0	0	0	35	6	2469698	1	1
PRCP	306726	371	-6	217674	58986	0	0	0	0	50	10	3390738	1	1
PRDM1	162338	278	44	341156	96106	0	0	1	0	50	11	3219522	1	1
PRDM5	19279	961	-16	276544	63278	0	0	0	0	50	19	3551804	1	1
PRDM6	NaN	NaN	NaN	241802	74182	0	0	0	0	50	31	6533294	1	1
PRDM7	822636	221	26	217384	46922	0	0	0	0	50	8	3575468	1	1
PRDM8	60915	903	-4	273122	89146	0	0	1	0	50	18	3371250	1	1
PRDX1	809450	176	25	85782	22098	0	0	0	0	50	12	3563636	1	1
PRDX2	1937827	226	32	106256	30682	0	0	0	0	50	5	3436326	1	1
PRDX3	789279	149	29	108344	30334	0	0	0	0	50	8	3853810	1	1
PRDX4	494082	NaN	35	113158	33698	0	0	0	0	50	8	3491890	1	1
PRDX5	1613996	257	65	87174	28536	0	0	0	0	50	8	3474200	1	1
PRDX6	426891	390	12	93438	27144	0	0	1	0	4	5	332804	1	1
PREB	1214097	238	50	170288	53476	0	0	0	0	50	6	3705330	1	1
PRELID1	942017	227	53	91988	25636	0	0	0	0	50	8	3230774	1	1
PRELID2	342210	568	-3	84390	20358	0	0	0	0	50	3	2722346	1	1
PRELP	529605	314	28	153700	47618	0	0	0	0	50	5	3320500	1	1
PREP	105381	510	12	304384	76502	0	0	0	0	50	21	4009308	1	1
PRF1	549339	573	40	220806	71514	0	0	0	0	50	8	3842500	1	1
PRG3	923815	191	-3	96802	24998	0	0	1	0	13	3	732250	1	1
PRH1	NaN	NaN	NaN	69310	21344	0	0	0	0	50	31	6480456	1	1
PRHOXNB	309835	614	47	68730	22794	0	0	0	0	50	17	2985434	1	1
PRIC285	1178905	193	54	1052294	347188	0	0	0	0	3	1	636318	1	1
PRICKLE2	163412	502	3	351190	94772	0	0	0	0	50	11	2938570	1	1
PRICKLE4	429684	341	47	158514	46632	0	0	0	0	50	8	3194640	1	1
PRIM2	177580	847	-16	223358	53302	0	0	0	0	50	15	3278450	1	1
PRIMA1	311378	676	19	63626	19546	0	0	0	0	50	12	4031754	1	1
PRKAA1	211936	496	-11	243252	63510	0	0	1	0	50	13	3340742	1	1
PRKAB1	782827	498	17	114608	31030	0	0	0	0	50	4	2937410	1	1
PRKAB2	457805	737	33	116406	30972	0	0	0	0	50	5	3159260	1	1
PRKACA	1034381	321	36	155498	39034	0	0	0	0	50	12	3602438	1	1
PRKACG	168122	498	36	143724	40368	0	0	0	0	50	12	3327344	1	1
PRKAG1	1754222	212	60	143086	38918	0	0	0	0	50	13	4084128	1	1
PRKAG3	1077853	296	40	203174	61306	0	0	0	0	50	13	4072064	1	1
PRKAR1B	543988	401	7	160660	45704	0	0	0	0	50	13	4053272	1	1
PRKAR2A	1694388	196	44	172492	45878	0	0	0	0	50	8	3524718	1	1
PRKCB	513265	610	21	312678	77256	0	0	1	0	50	8	2858530	1	1
PRKCH	312210	434	11	289362	76734	0	0	0	0	50	13	3537826	1	1
PRKCSH	1255985	265	32	232696	58928	0	0	1	0	50	9	3016000	1	1
PRKCZ	1013925	293	28	256476	64902	0	0	1	0	8	1	594326	1	1
PRKD3	482178	231	38	377870	99064	0	0	0	0	50	9	2991408	1	1
PRKG1	75025	995	-15	331934	85144	0	0	0	0	50	15	3367074	1	1
PRKRA	159623	482	29	138562	35438	0	0	0	0	50	8	3900558	1	1
PRKX	104714	NaN	11	152134	40832	0	0	0	0	50	19	3400424	1	1
PRL	13319	831	-2	95236	27260	0	0	1	0	14	9	1005314	1	1
PRLH	492799	440	11	34278	12180	0	0	0	0	50	10	3862394	1	1
PRLR	247066	854	17	260710	70064	0	0	1	0	50	9	3103406	1	1
PRM1	632841	308	37	22562	5626	0	0	0	0	19	5	1200716	1	1
PRM2	632841	308	37	42920	11542	0	0	1	0	5	1	88392	1	1
PRM3	632841	308	37	42282	11484	0	0	0	0	50	11	3574134	1	1
PRMT10	71970	263	20	355424	93844	0	0	0	0	2	0	191052	1	1
PRMT6	75609	921	-16	148654	47966	0	0	0	0	50	19	3299156	1	1
PROC	443349	175	30	195402	51330	0	0	1	0	50	14	3352052	1	1
PROCA1	1695792	208	40	141114	37236	0	0	0	0	50	10	4157498	1	1
PROCR	1346435	168	46	96570	30276	0	0	0	0	50	8	3790938	1	1
PRODH	513620	343	5	249864	73254	0	0	0	0	50	16	3814776	1	1
PROK1	403650	479	31	44196	12876	0	0	0	0	50	6	3116920	1	1
PROL1	264684	915	25	98194	33176	0	0	0	0	50	7	2839970	1	1
PROP1	961008	363	32	90596	29290	0	0	0	0	50	10	3055092	1	1
PROSC	651180	379	15	117276	32016	0	0	0	0	50	7	3423914	1	1
PROX2	884998	232	41	240062	71572	0	0	0	0	50	8	4282140	1	1
PRPF18	234408	635	32	148538	36772	0	0	0	0	8	0	244876	1	1
PRPF31	735613	439	-53	210772	59276	0	0	1	0	50	32	4789176	1	1
PRPF38A	815523	448	26	135720	33930	0	0	0	0	50	9	3823302	1	1
PRPF38B	743461	225	9	229796	59218	0	0	0	0	50	17	3929558	1	1
PRPF39	234083	565	14	290116	68672	0	0	0	0	50	9	3756254	1	1
PRPF6	1152034	208	48	396198	109446	0	0	0	0	50	8	3917784	1	1
PRPF8	1361271	198	27	983854	264770	0	0	0	0	50	3	3352168	1	1
PRPH2	975176	194	36	142506	40020	0	0	0	0	50	9	3847778	1	1
PRPS2	208595	NaN	46	134212	38048	0	0	1	0	28	8	2105400	1	1
PRR11	834161	507	4	151148	43558	0	0	0	0	50	8	2755696	1	1
PRR12	1906661	195	38	791642	280720	0	0	0	0	50	5	3894990	1	1
