gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PDZD11	215874	NaN	52	56498	14575	0	0	0	0	50	11	3376895	1	1
PDZD3	1258103	195	57	187514	60526	0	0	0	0	50	7	3496039	1	1
PDZD9	643750	326	44	79447	19928	0	0	0	0	50	13	2995613	1	1
PDZK1	NaN	NaN	NaN	198273	54855	0	0	0	0	50	26	5957147	1	1
PDZK1IP1	364960	414	3	44255	12508	0	0	0	0	50	11	3034992	1	1
PEA15	841605	386	29	51145	13250	0	0	0	0	50	7	2834387	1	1
PEBP1	637549	608	17	71603	19981	0	0	0	0	50	10	2837673	1	1
PEBP4	718204	366	44	89994	22578	0	0	0	0	50	9	3903821	1	1
PECAM1	1304459	178	16	3604	1166	0	0	0	0	0	0	1166	1	1
PECI	180813	452	27	154760	40969	0	0	0	0	50	7	2941606	1	1
PECR	603452	419	35	116812	32966	0	0	0	0	50	12	3305875	1	1
PEF1	1093701	197	37	106901	31588	0	0	0	0	50	10	2749799	1	1
PEG10	393749	462	4	371954	3604	0	0	1	0	0	1	3604	1	1
PELI1	379419	441	35	159689	43990	0	0	0	0	50	15	2906997	1	1
PELI2	315208	818	10	159106	44891	0	0	1	0	50	15	2776034	1	1
PELI3	1941577	194	51	172674	55809	0	0	0	0	50	7	2995613	1	1
PELO	158780	388	0	143365	41393	0	0	0	0	50	13	3664579	1	1
PEPD	302640	598	-23	190641	53901	0	0	0	0	50	21	3626631	1	1
PER1	1381225	202	37	475304	153859	0	0	0	0	50	10	4195904	1	1
PERP	329471	484	24	72769	21041	0	0	0	0	50	12	3672370	1	1
PET112L	146825	477	14	214279	59837	0	0	0	0	50	21	3331421	1	1
PET117	782027	479	-6	31429	8639	0	0	0	0	50	10	2372174	1	1
PEX10	561270	302	24	126988	42029	0	0	0	0	50	7	2822992	1	1
PEX11A	880974	190	35	92591	27295	0	0	0	0	50	11	3317906	1	1
PEX11B	NaN	NaN	NaN	96460	32330	0	0	0	0	50	26	5934622	1	1
PEX11G	609287	308	36	88033	30263	0	0	0	0	50	10	3507752	1	1
PEX13	635177	350	33	150202	44732	0	0	0	0	50	5	4184562	1	1
PEX19	891852	358	25	117713	30157	0	0	0	0	50	13	2857601	1	1
PEX2	66156	757	2	115699	30899	0	0	0	0	50	16	3202472	1	1
PEX26	516479	239	27	113314	35828	0	0	0	0	50	6	3051634	1	1
PEX3	318754	401	13	147552	37842	0	0	0	0	50	13	3457190	1	1
PEX6	1200368	259	40	353616	124815	0	0	1	0	50	12	3380499	1	1
PF4	230379	408	2	38372	11872	0	0	0	0	50	7	3524023	1	1
PF4V1	233432	444	6	39750	11925	0	0	0	0	50	7	3201571	1	1
PFDN1	764742	185	39	48972	11925	0	0	0	0	50	6	2485594	1	1
PFDN2	689033	250	23	60208	16748	0	0	1	0	10	2	547808	1	1
PFDN4	78451	492	-28	54378	11925	0	0	0	0	50	23	3247893	1	1
PFDN6	1456953	262	30	50880	14310	0	0	1	0	1	1	61056	1	1
PFKFB1	244981	NaN	0	185288	48442	0	0	0	0	50	15	4239152	1	1
PFKFB2	434877	155	24	206594	54484	0	0	0	0	50	15	3942617	1	1
PFKP	221025	438	11	302206	85913	0	0	0	0	50	14	3593983	1	1
PFN1	1416161	231	30	52788	15741	0	0	0	0	50	9	2781175	1	1
PFN2	622464	490	17	66886	17861	0	0	0	0	50	17	2908587	1	1
PFN3	1038665	261	59	48866	17596	0	0	0	0	50	11	3484220	1	1
PFN4	269570	385	38	50668	13886	0	0	0	0	50	9	2997468	1	1
PGA4	NaN	NaN	NaN	147923	43036	0	0	0	0	50	26	5945328	1	1
PGA5	1124603	480	43	147923	43036	0	0	1	0	3	3	227635	1	1
PGAM1	892254	188	39	96725	27136	0	0	0	0	50	8	3208620	1	1
PGAM2	1151124	282	56	95771	27295	0	0	0	0	50	11	3460847	1	1
PGAM4	549429	NaN	24	94287	27348	0	0	2	0	1	3	64077	1	1
PGAP2	425863	258	23	158258	24751	0	0	0	0	50	10	2954697	1	1
PGAP3	1284992	226	38	121688	36199	0	0	0	0	50	5	3126947	1	1
PGBD3	122000	224	15	222653	61321	0	0	0	0	23	7	1174639	1	1
PGBD4	409752	384	1	219155	60685	0	0	1	0	50	14	2868837	1	1
PGBD5	286328	478	10	174423	47223	0	0	0	0	50	9	3333647	1	1
PGCP	235137	741	-10	179087	50986	0	0	0	0	50	17	3549993	1	1
PGD	712477	383	24	187620	51198	0	0	0	0	50	7	4341336	1	1
PGGT1B	237444	619	9	146598	39114	0	0	0	0	50	16	3257274	1	1
PGLS	961640	206	42	94075	32330	0	0	0	0	50	8	3583595	1	1
PGLYRP1	997099	261	31	73352	22207	0	0	0	0	50	11	3329937	1	1
PGM1	135416	330	3	253234	70013	0	0	0	0	50	14	3009817	1	1
PGM3	152280	734	8	210145	56498	0	0	0	0	50	22	3960054	1	1
PGP	2179404	224	39	114639	39909	0	0	0	0	50	8	2907156	1	1
PGPEP1	1294357	210	39	80719	22313	0	0	0	0	50	10	3285364	1	1
PGPEP1L	217299	248	-20	73723	22790	0	0	0	0	50	15	3278103	1	1
PGRMC1	613514	NaN	19	73140	21624	0	0	0	0	50	9	2676023	1	1
PGRMC2	277451	189	8	90842	28726	0	0	0	0	50	9	2828027	1	1
PGS1	980896	209	26	207654	64077	0	0	0	0	50	13	3135957	1	1
PHACTR1	251440	714	17	224561	60844	0	0	0	0	50	10	2988193	1	1
PHACTR2	346938	363	2	246821	71338	0	0	0	0	16	3	863847	1	1
PHACTR3	137383	818	-29	214544	60208	0	0	1	0	50	27	3194840	1	1
PHACTR4	778726	182	29	274010	77221	0	0	1	0	19	4	1080776	1	1
PHAX	235652	347	15	152693	38584	0	0	0	0	50	9	2818275	1	1
PHB	733027	256	23	102184	31853	0	0	0	0	50	9	3349918	1	1
PHB2	2704950	211	47	114745	33443	0	0	0	0	50	12	3960372	1	1
PHC1	296906	416	12	373703	114586	0	0	0	0	2	1	197054	1	1
PHC2	668735	413	31	319378	98951	0	0	1	0	50	7	2421676	1	1
PHC3	396500	426	32	373438	110876	0	0	0	0	50	8	2976374	1	1
PHEX	92340	NaN	14	297807	73299	0	0	2	0	11	6	819221	1	1
PHF10	233648	447	3	196630	49025	0	0	0	0	50	6	3502505	1	1
PHF11	422169	338	53	132606	31482	0	0	0	0	50	7	3038437	1	1
PHF12	1834230	220	37	381706	110399	0	0	1	0	50	14	3539181	1	1
PHF13	628180	259	38	113897	31588	0	0	0	0	50	9	3356384	1	1
PHF14	139683	990	-2	348793	85595	0	0	0	0	15	4	1111887	1	1
PHF15	909404	177	51	295157	88192	0	0	0	0	42	3	2864173	1	1
PHF16	830380	NaN	45	318636	80772	0	0	0	0	50	9	2878748	1	1
PHF17	163287	544	26	325102	87344	0	0	0	0	50	10	3013527	1	1
PHF2	421433	612	29	419389	117236	0	0	1	0	50	14	3828932	1	1
PHF21B	350834	525	-5	199863	62169	0	0	1	0	50	14	3401381	1	1
PHF23	1782958	316	21	149725	45527	0	0	0	0	50	7	2474411	1	1
PHF5A	1480984	187	73	44679	10494	0	0	0	0	50	5	2462539	1	1
PHF6	271272	NaN	47	159689	37630	0	0	1	0	32	11	2029582	1	1
PHF7	1078407	229	62	153488	35086	0	0	0	0	50	11	3110835	1	1
PHGR1	NaN	NaN	NaN	30793	10070	0	0	0	0	50	26	5912362	1	1
PHKA2	182760	NaN	35	478484	131440	0	0	0	0	27	4	1505624	1	1
PHKG1	738325	642	4	149884	41234	0	0	1	0	50	28	3612056	1	1
PHLDA3	842013	209	26	46110	15582	0	0	0	0	50	8	2555607	1	1
PHLDB3	392374	166	-19	242051	73246	0	0	0	0	4	0	270406	1	1
PHLPP1	229775	442	34	631389	198273	0	0	0	0	38	2	2703954	1	1
PHOSPHO1	763613	346	27	112731	35775	0	0	0	0	50	7	3417970	1	1
PHOX2A	744547	182	58	102343	34874	0	0	0	0	50	10	2807357	1	1
PHPT1	1921909	176	44	57187	13568	0	0	0	0	50	8	3095359	1	1
PHTF1	298251	398	10	296535	78228	0	0	0	0	50	14	3476482	1	1
PHTF2	246673	730	25	297966	80454	0	0	0	0	50	42	6828149	1	1
PHYH	246468	433	33	133189	33920	0	0	0	0	50	10	3537167	1	1
PHYHD1	1580914	198	21	135627	17013	0	0	0	0	50	8	3368680	1	1
PHYHIP	587455	196	50	126352	34079	0	0	0	0	50	6	2990525	1	1
PHYHIPL	115861	812	-3	149778	37365	0	0	0	0	50	22	2575323	1	1
PI15	149375	824	-13	99375	27348	0	0	0	0	50	32	3475793	1	1
PI16	832054	220	41	170448	54696	0	0	1	0	18	4	998944	1	1
PI3	842540	324	25	44732	12985	0	0	0	0	50	12	3396293	1	1
PI4K2A	514755	143	54	181684	52682	0	0	0	0	50	7	2942719	1	1
PI4K2B	218037	523	28	187143	48495	0	0	0	0	50	11	3262998	1	1
PI4KB	1256374	184	31	312382	90365	0	0	0	0	50	12	3195052	1	1
PIAS1	325771	194	31	249895	69695	0	0	0	0	50	17	3388555	1	1
PIAS3	NaN	NaN	NaN	236168	72451	0	0	0	0	50	26	5974743	1	1
PIAS4	2296242	207	29	193927	56498	0	0	0	0	50	11	3840539	1	1
PICALM	366028	313	11	258693	69324	0	0	0	0	50	12	3245296	1	1
PIGA	201763	NaN	43	181737	52788	0	0	0	0	50	10	3581899	1	1
PIGF	603816	252	35	94605	26394	0	0	0	0	50	9	3277997	1	1
PIGH	483892	311	46	71603	20776	0	0	0	0	50	7	3028950	1	1
PIGM	820944	365	15	154654	47594	0	0	0	0	50	8	2845252	1	1
PIGO	782447	350	42	394426	131705	0	0	0	0	50	7	3700460	1	1
PIGP	353934	358	51	61692	16059	0	0	0	0	50	7	2913410	1	1
PIGR	467960	385	26	286783	84482	0	0	0	0	7	0	288956	1	1
PIGS	1517567	225	24	208926	63282	0	0	0	0	50	6	2620744	1	1
PIGU	1057035	190	51	168010	46958	0	0	0	0	50	7	2875303	1	1
PIGV	1022828	188	30	180147	57399	0	0	0	0	50	6	2833751	1	1
PIGW	416822	556	23	185606	55915	0	0	0	0	50	17	4113966	1	1
PIGX	818753	446	45	106424	29521	0	0	0	0	50	14	3640040	1	1
PIGY	449479	295	29	68317	21518	0	0	0	0	50	6	2244603	1	1
PIH1D1	2173457	290	44	112837	31376	0	0	0	0	50	7	2955280	1	1
PIH1D2	389805	179	31	130009	33443	0	0	0	0	50	11	3361366	1	1
PIK3CD	533533	204	35	399885	112572	0	0	0	0	39	11	2355002	1	1
PIK3IP1	667559	221	43	100329	28779	0	0	0	0	50	11	3244395	1	1
PIK3R3	1116382	318	20	183963	42771	0	0	0	0	50	9	3615554	1	1
PILRB	1430637	204	54	99110	12190	0	0	0	0	50	5	2707558	1	1
PIM1	705207	236	50	119250	33708	0	0	0	0	50	6	3094087	1	1
PIM3	842221	271	15	120363	38796	0	0	0	0	50	17	3466942	1	1
PIN1	1069900	579	-26	63759	16695	0	0	0	0	50	26	3052270	1	1
PIN4	374992	NaN	53	72398	19345	0	0	0	0	50	9	2406518	1	1
PINK1	631461	208	35	212106	70278	0	0	0	0	50	12	3255366	1	1
PINX1	116190	574	16	129055	32330	0	0	0	0	50	13	2983582	1	1
PION	309983	573	35	344235	82998	0	0	0	0	50	12	2990525	1	1
PIP5K1A	1409327	184	32	217724	60367	0	0	0	0	50	11	3224308	1	1
PIP5K1B	184422	543	27	210675	55332	0	0	0	0	50	14	3120852	1	1
PIP5KL1	1278941	201	51	148135	46322	0	0	0	0	50	8	3321404	1	1
PIR	193887	NaN	37	114957	29574	0	0	0	0	50	9	2729924	1	1
PIRT	58616	911	-49	50509	15317	0	0	0	0	50	28	2365549	1	1
PISD	538801	268	47	141510	41658	0	0	0	0	50	8	3012467	1	1
PITPNA	1362942	220	31	110717	25546	0	0	0	0	50	11	2924487	1	1
PITPNB	112113	310	-54	112148	24910	0	0	0	0	50	23	3151539	1	1
PITPNM1	1392213	215	53	464810	143683	0	0	0	0	36	3	1733524	1	1
PITPNM2	1122735	196	44	508800	150414	0	0	0	0	50	4	2656307	1	1
PITRM1	266524	438	16	405503	106477	0	0	0	0	50	11	3054125	1	1
PITX1	725156	226	27	116282	35245	0	0	0	0	50	11	3644121	1	1
PITX3	1020192	169	44	109339	37100	0	0	0	0	50	8	3858983	1	1
PIWIL2	635115	144	37	375717	102873	0	0	0	0	50	9	3059796	1	1
PKD1L3	NaN	NaN	NaN	661281	183009	0	0	0	0	50	26	6085301	1	1
PKD2	435445	367	21	368668	102767	0	0	0	0	9	1	491257	1	1
PKD2L1	1071291	198	56	308513	85489	0	0	0	0	50	7	3655357	1	1
PKD2L2	946917	396	47	246397	59042	0	0	1	0	50	12	3586510	1	1
PKDCC	210167	164	-5	179087	60367	0	0	0	0	50	14	3071350	1	1
PKIA	46989	984	-2	29998	8003	0	0	0	0	50	19	2673585	1	1
PKIG	791812	171	44	29680	8321	0	0	0	0	50	9	3331050	1	1
PKLR	1574928	194	45	213855	68529	0	0	0	0	9	3	493377	1	1
PKM2	1130931	192	36	222441	64872	0	0	0	0	50	12	3028632	1	1
PKN1	954144	204	43	358386	111936	0	0	0	0	50	12	3318383	1	1
PKP4	212889	532	5	449705	132712	0	0	0	0	33	6	2148249	1	1
PL-5283	NaN	NaN	NaN	19451	4717	0	0	0	0	37	17	4156101	1	1
PLA2G10	519767	367	45	62911	18497	0	0	1	0	4	1	232564	1	1
PLA2G12B	587592	291	43	75631	20087	0	0	0	0	50	13	3360624	1	1
PLA2G16	854193	303	56	63123	17172	0	0	0	0	50	3	2460419	1	1
PLA2G1B	1621662	187	56	59360	14257	0	0	0	0	50	8	3525719	1	1
PLA2G2C	608368	501	27	58671	14628	0	0	0	0	50	18	2970491	1	1
PLA2G2D	567393	501	23	57664	14204	0	0	0	0	50	16	2603201	1	1
PLA2G2E	437659	348	22	55491	14946	0	0	1	0	2	1	85595	1	1
PLA2G2F	567393	501	23	82521	21465	0	0	0	0	50	16	2603201	1	1
PLA2G4B	874211	259	40	298178	87238	0	0	0	0	50	9	3639086	1	1
PLA2G4C	983603	431	26	220321	59042	0	0	2	0	2	3	178398	1	1
PLA2G4D	680403	360	46	311004	92061	0	0	0	0	50	8	3168923	1	1
PLA2G4E	733131	267	42	322346	89782	0	0	0	0	50	8	3035575	1	1
PLA2G4F	655295	394	36	322505	95347	0	0	0	0	50	6	3239572	1	1
PLA2G6	1578246	197	69	305386	89729	0	0	1	0	33	4	1425382	1	1
PLA2G7	141205	551	-1	174423	43407	0	0	0	0	50	19	3075484	1	1
PLA2R1	260653	401	24	579237	138489	0	0	0	0	50	10	2947754	1	1
PLAC1L	336373	691	4	61268	16483	0	0	0	0	50	18	3191289	1	1
PLAC4	187016	530	-16	52417	19610	0	0	0	0	50	19	3874141	1	1
PLAC8L1	396247	406	-2	68688	18444	0	0	0	0	50	17	2701304	1	1
PLAC9	399614	626	2	36888	11766	0	0	0	0	50	18	3419189	1	1
PLAU	988012	191	43	210516	53583	0	0	2	0	5	3	405079	1	1
PLAUR	441738	209	6	140662	38372	0	0	0	0	50	11	3296918	1	1
PLBD1	339369	778	7	214332	56286	0	0	1	0	50	25	3468320	1	1
PLBD2	442841	251	37	222706	66038	0	0	0	0	50	6	2570606	1	1
PLCD1	318742	457	24	302047	83687	0	0	0	0	50	11	3644121	1	1
PLCD3	819156	170	30	295634	89941	0	0	1	0	50	15	3777151	1	1
PLCXD1	NaN	NaN	NaN	122059	36305	0	0	1	0	31	9	2636962	1	1
PLCXD2	188186	322	-3	150467	42718	0	0	0	0	50	17	3539711	1	1
PLCZ1	82407	911	-29	240514	58565	0	0	0	0	29	17	1643477	1	1
PLD2	1465720	208	27	356531	104092	0	0	0	0	50	7	2846365	1	1
PLD3	1006719	289	35	185871	55332	0	0	0	0	50	11	3266231	1	1
PLD4	855494	247	41	189263	58618	0	0	0	0	50	7	4035367	1	1
PLD5	75320	854	-18	174741	43248	0	0	0	0	50	29	3104263	1	1
PLD6	910162	218	11	91160	30475	0	0	0	0	50	23	3237187	1	1
PLDN	200904	369	3	68211	16854	0	0	0	0	50	8	3325273	1	1
PLEK2	484235	291	32	136369	37895	0	0	0	0	50	9	2645707	1	1
PLEKHA1	255946	174	10	159159	41022	0	0	0	0	50	10	2816208	1	1
PLEKHA2	487952	201	38	164565	45633	0	0	0	0	50	10	2609296	1	1
PLEKHA3	170323	555	37	118455	29574	0	0	0	0	50	7	2722769	1	1
PLEKHA7	511749	446	13	426544	122960	0	0	0	0	22	3	1190539	1	1
PLEKHA9	168990	630	-14	147075	39909	0	0	0	0	50	25	3494290	1	1
PLEKHF1	222973	612	-63	102820	31376	0	0	0	0	50	32	4394919	1	1
PLEKHG1	284652	263	27	526343	144319	0	0	0	0	50	10	3320874	1	1
PLEKHG3	608112	186	46	434388	129744	0	0	1	0	50	10	2983688	1	1
PLEKHG5	644634	203	44	408736	122960	0	0	1	0	50	12	3196059	1	1
PLEKHG6	2670962	198	46	298708	95135	0	0	0	0	50	11	4033936	1	1
PLEKHG7	244442	509	2	150202	37418	0	0	1	0	13	4	801784	1	1
PLEKHH3	1740597	177	36	285564	100806	0	0	0	0	50	6	3267874	1	1
PLEKHJ1	1603571	240	27	59519	15529	0	0	0	0	50	6	3265224	1	1
PLEKHN1	1971475	239	15	232723	74783	0	0	0	0	50	13	3796655	1	1
PLEKHO2	556478	205	50	180783	56604	0	0	0	0	50	3	2747944	1	1
PLGLB1	NaN	NaN	NaN	79288	18020	0	0	0	0	50	26	5920312	1	1
PLGLB2	NaN	NaN	NaN	79288	18020	0	0	0	0	50	26	5920312	1	1
PLK1S1	302588	632	-13	263251	66038	0	0	0	0	14	4	793675	1	1
PLK3	574317	191	43	242316	75525	0	0	0	0	50	15	3040398	1	1
PLLP	701043	125	43	67734	21465	0	0	1	0	1	1	56286	1	1
PLN	133888	1029	1	20352	5565	0	0	0	0	50	17	2952842	1	1
PLOD1	518604	207	41	280741	78281	0	0	0	0	50	10	2442134	1	1
PLP1	472103	NaN	26	105682	30740	0	0	0	0	50	10	3780331	1	1
PLP2	724395	NaN	44	57770	17755	0	0	0	0	50	11	3139720	1	1
PLRG1	59883	1034	20	201877	53000	0	0	0	0	50	13	2847266	1	1
PLSCR1	123426	671	-12	125504	31747	0	0	0	0	50	30	3873081	1	1
PLSCR2	122649	611	-16	89093	22048	0	0	0	0	50	21	4162143	1	1
PLSCR3	1911735	206	36	109339	35669	0	0	0	0	50	8	3286000	1	1
PLSCR5	124275	768	-20	105735	28461	0	0	1	0	9	8	603988	1	1
PLUNC	478384	482	27	95877	31800	0	0	0	0	50	15	3800789	1	1
PLVAP	842088	211	43	167533	47276	0	0	1	0	26	6	1368990	1	1
PLXDC2	19386	1014	-10	206435	54643	0	0	1	0	50	35	3405727	1	1
PLXNB1	1401411	263	32	789064	252704	0	0	2	0	7	2	695307	1	1
PLXNC1	218710	580	31	601974	165519	0	0	1	0	4	1	388225	1	1
PM20D2	376032	446	27	164141	48442	0	0	0	0	50	9	3643432	1	1
PMAIP1	200064	434	48	20776	6095	0	0	0	0	38	11	2896874	1	1
PMCH	229712	552	12	64448	16642	0	0	0	0	50	11	3400003	1	1
PMEPA1	197938	488	15	108703	32171	0	0	0	0	50	5	2555448	1	1
PMF1	2280435	211	36	79553	21571	0	0	0	0	50	10	3356914	1	1
PMM1	1467336	183	66	102767	27454	0	0	0	0	50	5	3086932	1	1
PMM2	401569	247	-2	98527	24062	0	0	0	0	50	8	3767929	1	1
PMP2	191177	595	1	52629	13038	0	0	0	0	50	13	3041193	1	1
PMP22	228633	345	-72	61586	18073	0	0	0	0	50	31	4379125	1	1
PMPCA	1413299	233	44	200234	58936	0	0	0	0	50	9	3508123	1	1
PMS1	424679	385	20	362732	89941	0	0	0	0	50	5	3074159	1	1
PMS2	NaN	NaN	NaN	332522	88351	0	0	1	0	50	27	5990643	1	1
PNCK	1716845	NaN	44	170130	48972	0	0	0	0	50	7	2844086	1	1
PNKD	732698	197	35	188362	59201	0	0	1	0	50	12	3248423	1	1
PNLIPRP2	161760	618	-16	184917	47859	0	0	0	0	50	17	3900058	1	1
PNMA2	194700	452	14	134143	39962	0	0	0	0	50	10	3290982	1	1
PNMA6A	NaN	NaN	NaN	286624	94976	0	0	0	0	50	26	5997268	1	1
PNMAL1	1099113	393	25	166897	47753	0	0	0	0	50	12	3100341	1	1
PNMAL2	1099113	393	25	229278	74094	0	0	0	0	50	12	3100341	1	1
PNMT	1284992	226	38	103774	32807	0	0	0	0	50	5	3126947	1	1
PNN	314417	166	13	278621	69271	0	0	0	0	50	8	2864650	1	1
PNOC	311812	229	35	68158	18179	0	0	0	0	50	8	2473139	1	1
PNP	464497	395	17	110823	30687	0	0	0	0	50	14	3183816	1	1
PNPLA2	1799017	232	51	185394	60579	0	0	0	0	50	4	2793471	1	1
PNPLA4	43100	NaN	-9	96725	28249	0	0	0	0	50	34	4336831	1	1
PNPO	1183803	203	21	100806	27984	0	0	1	0	50	5	3181908	1	1
PNPT1	501257	354	17	308407	83051	0	0	0	0	50	11	3039709	1	1
POC1B	236022	460	-6	185977	49502	0	0	0	0	50	9	2703424	1	1
PODNL1	930314	231	32	185712	66621	0	0	0	0	50	5	2751919	1	1
PODXL	236261	220	27	206117	65614	0	0	0	0	50	8	2911926	1	1
POFUT1	1013932	190	56	153223	43619	0	0	0	0	50	6	3019092	1	1
POGK	258555	773	-7	231133	63017	0	0	0	0	22	14	1958668	1	1
POGZ	1356854	163	37	529258	156986	0	0	0	0	50	10	4189385	1	1
POLA2	3946871	242	49	230921	65614	0	0	0	0	50	7	3087038	1	1
POLD2	1151124	282	56	177444	53424	0	0	0	0	50	11	3460847	1	1
POLD3	540458	245	36	182426	47647	0	0	0	0	50	17	3306617	1	1
POLDIP2	1405196	214	10	141510	40704	0	0	0	0	50	7	3349706	1	1
POLDIP3	914105	189	69	158947	47753	0	0	0	0	50	6	3037536	1	1
POLE2	612579	342	25	210463	53477	0	0	0	0	50	6	3397194	1	1
POLE3	390186	297	36	58565	13939	0	0	0	0	50	9	2886963	1	1
POLE4	642459	577	26	44732	13780	0	0	0	0	50	23	3339901	1	1
POLG2	1306314	184	23	185659	51251	0	0	0	0	50	6	3539022	1	1
POLK	253484	500	54	341691	82680	0	0	0	0	47	12	3323365	1	1
POLL	843302	421	19	214915	64925	0	0	1	0	50	9	3192879	1	1
POLM	1151124	282	56	184970	57823	0	0	0	0	50	11	3460847	1	1
POLR1C	1278255	230	56	147075	41499	0	0	0	0	50	9	2970968	1	1
POLR1D	350423	583	50	96089	24274	0	0	0	0	50	10	2306507	1	1
POLR2A	1931875	194	29	738449	219526	0	0	2	0	50	13	3500650	1	1
POLR2F	1370748	203	50	50509	13091	0	0	0	0	50	4	2736602	1	1
POLR2G	2405109	248	44	68900	18073	0	0	0	0	50	8	2942242	1	1
POLR2I	978272	326	6	51834	11766	0	0	0	0	50	9	2248525	1	1
POLR2J	642828	230	65	46481	12031	0	0	0	0	50	7	2323467	1	1
POLR2J2	NaN	NaN	NaN	45315	12561	0	0	0	0	50	26	5914853	1	1
POLR2J3	NaN	NaN	NaN	45633	12561	0	0	0	0	50	26	5914853	1	1
POLR2K	810757	396	25	25175	4876	0	0	0	0	1	1	77539	1	1
POLR2L	1799017	232	51	25652	7738	0	0	0	0	50	4	2793471	1	1
POLR3C	NaN	NaN	NaN	208184	56233	0	0	1	0	50	27	5958525	1	1
POLR3D	586506	193	43	150997	44414	0	0	1	0	50	13	3250702	1	1
POLR3E	483001	235	50	276448	74465	0	0	0	0	50	3	2714660	1	1
POLR3F	414549	436	23	125822	30475	0	0	0	0	50	13	3746729	1	1
POLR3G	84917	780	16	92485	18815	0	0	1	0	20	9	996771	1	1
POLR3GL	NaN	NaN	NaN	86708	22207	0	0	0	0	50	26	5924499	1	1
POLR3H	1467336	183	66	80401	21200	0	0	0	0	50	5	3086932	1	1
POLR3K	712205	238	36	42612	10971	0	0	0	0	50	12	2969113	1	1
POM121C	806294	337	66	356743	121529	0	0	0	0	50	3	3072728	1	1
POM121L2	NaN	NaN	NaN	371583	122907	0	0	0	0	50	26	6025199	1	1
POMC	319647	280	37	99905	29203	0	0	0	0	50	9	2743757	1	1
POMP	167695	629	37	56869	14363	0	0	0	0	50	7	2500805	1	1
POMT1	651666	272	34	288002	80878	0	0	0	0	50	8	3207878	1	1
POMT2	554839	418	37	286889	84058	0	0	1	0	50	10	3494979	1	1
POMZP3	846738	301	66	73564	20087	0	0	0	0	50	4	3109192	1	1
PON1	134258	327	-2	137959	37259	0	0	0	0	50	16	3431167	1	1
PON2	137217	333	-1	136528	37895	0	0	0	0	50	20	4010828	1	1
PON3	135737	327	-2	137853	37206	0	0	0	0	50	16	3431167	1	1
POP4	223167	612	-63	87132	22419	0	0	0	0	50	32	4394919	1	1
POP5	1615212	311	34	64554	16854	0	0	0	0	50	10	3080996	1	1
POPDC3	108747	650	2	109975	30581	0	0	0	0	50	18	3043154	1	1
POR	1063656	218	54	261025	73352	0	0	0	0	50	8	3293526	1	1
POTEA	236622	755	-37	198220	47753	0	0	0	0	50	41	3766286	1	1
POTEB	NaN	NaN	NaN	323618	78652	0	0	0	0	50	26	5980944	1	1
POU2F1	399046	569	0	277455	86973	0	0	0	0	50	17	3340961	1	1
POU2F3	323392	198	36	168858	47541	0	0	0	0	50	9	2444095	1	1
POU3F3	165707	869	-17	178557	60261	0	0	0	0	50	27	3562342	1	1
POU4F1	41876	1004	-1	149884	51092	0	0	0	0	50	22	2677560	1	1
POU4F2	38882	987	-10	150043	46163	0	0	0	0	31	25	2520627	1	1
POU4F3	388550	463	20	125292	37683	0	0	1	0	50	14	4220019	1	1
POU5F1	3364017	401	19	133401	41658	0	0	0	0	50	5	2211319	1	1
POU5F2	263452	587	3	118296	38955	0	0	1	0	50	16	3175548	1	1
POU6F1	496692	176	40	112307	34927	0	0	2	0	17	6	783817	1	1
PPA1	458949	217	39	117660	27030	0	0	0	0	50	6	2481089	1	1
PPA2	217228	603	29	134196	32913	0	0	0	0	50	10	3001973	1	1
PPAN	NaN	NaN	NaN	157569	44202	0	0	0	0	50	26	5946494	1	1
PPAN-P2RY11	1675365	272	15	157569	44202	0	0	0	0	2	0	134143	1	1
PPAP2A	345749	277	33	128737	35669	0	0	0	0	50	9	3054655	1	1
PPAP2B	39932	563	7	118985	33019	0	0	0	0	50	23	4145978	1	1
PPAP2C	233160	578	-13	121741	38372	0	0	0	0	50	11	2729818	1	1
PPAPDC1B	763369	277	42	112625	31429	0	0	0	0	50	13	3322040	1	1
PPAPDC2	224825	673	12	104993	36517	0	0	0	0	50	15	3683606	1	1
PPAPDC3	745091	213	50	97467	32913	0	0	0	0	50	4	2732998	1	1
PPARD	670775	267	35	172303	46163	0	0	0	0	50	9	2856170	1	1
PPAT	651147	594	16	198485	54961	0	0	1	0	50	14	2742856	1	1
PPCDC	887844	262	43	78970	21995	0	0	0	0	50	9	3959418	1	1
PPCS	570562	583	27	113473	36941	0	0	0	0	50	14	2865763	1	1
PPDPF	1262904	298	54	44043	12720	0	0	0	0	50	11	2800043	1	1
PPFIA1	514596	530	44	466135	125504	0	0	0	0	27	5	1379961	1	1
PPFIBP1	488829	369	7	401740	102608	0	0	0	0	5	0	373279	1	1
PPIA	1200579	164	55	65349	16695	0	0	0	0	50	9	3664367	1	1
PPIAL4A	NaN	NaN	NaN	187620	50403	0	0	0	0	50	26	5952695	1	1
PPIAL4B	NaN	NaN	NaN	187620	50403	0	0	0	0	50	26	5952695	1	1
PPIAL4C	397277	779	29	125080	33602	0	0	0	0	50	13	2686676	1	1
PPIAL4D	NaN	NaN	NaN	124126	33920	0	0	0	0	50	26	5936212	1	1
