CCLE Cell Line Name	Primary Cell Line Name	Compound	Target	Doses (uM)	Activity Data (median)	Activity SD	Num Data	FitType	EC50 (uM)	IC50 (uM)	Amax	ActArea
HS229T_LUNG	Hs 229.T	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-8.3,-1.4,-.97,2.34,-2.3,-4.1,-12,-31	5.48,5.60,9.55,8.39,3.97,13.6,3.92,.88	8	Sigmoid	4.246706486	8	-30.50356102	0.4344
IALM_LUNG	IA-LM	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	6.12,4.20,-8.2,-7.1,7.69,11.1,-2.5,15.0	5.59,15.8,29.6,25.5,30.1,43.6,25.5,29.0	8	Constant	NA	8	6.119959354	0.1423
KNS62_LUNG	KNS-62	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-15,-5.7,-1.4,4.62,-16,-13,-44,-39	16.2,21.8,1.64,5.19,11.6,1.87,1.48,.59	8	Sigmoid	0.942772448	8	-41.88511276	1.1768
LC1SQSF_LUNG	LC-1/sq-SF	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,-3.9,-6.2,-8.3,-2.3,-15,-33,-28	1.34,14.5,7.72,1.97,.32,6.81,.36,3.29	8	Sigmoid	0.945120811	8	-30.54674339	0.9039
LCLC103H_LUNG	LCLC-103H	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	3.86,9.60,5.00,-7.9,-1.9,-7.3,-8.2,-7.0	2.24,5.97,7.73,1.46,1.91,8.89,1.99,10.6	8	Constant	NA	8	-1.017602444	0.5019
LOUNH91_LUNG	LOU-NH91	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-10,-13,-20,22.6,9.29,1.88,2.93,-5.6	29.0,2.72,.24,9.25,.021,.91,1.13,.30	8	Constant	NA	8	1.723066807	0.4429
LU99_LUNG	LU99	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	4.09,-8.9,13.0,-11,-23,-46,-51,-63	7.98,5.87,4.19,4.96,10.3,2.81,3.22,.43	8	Sigmoid	0.339527905	1.274648309	-59.83811569	2.0438
LUDLU1_LUNG	LUDLU-1	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	13.9,-11,-20,-11,-12,-27,-7.7,-28	3.56,5.17,2.21,1.85,9.99,4.25,11.6,10.1	8	Sigmoid	0.002671892	8	-18.56907082	1.1293
MORCPR_LUNG	MOR/CPR	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-2.1,-.47,7.90,3.33,1.64,-11,-29,-13	22.6,13.8,20.5,15.7,12.9,3.38,13.4,22.9	8	Constant	NA	8	-7.045042038	0.1858
NCIH1048_LUNG	NCI-H1048	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-22,-9.3,4.17,12.9,-11,-5.5,14.5,-7.6	2.83,4.83,8.03,34.2,1.22,32.0,10.6,9.24	8	Constant	NA	8	-8.014388084	0.08808
NCIH1092_LUNG	NCI-H1092	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-18,-13,11.3,15.2,-24,1.57,9.63,23.5	9.66,7.72,16.9,14.3,.99,3.22,11.8,32.0	8	Constant	NA	8	0.878484845	0.4517
NCIH1155_LUNG	NCI-H1155	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-22,-12,-12,-7.9,-16,-5.7,-26,-21	11.8,1.29,6.61,1.35,7.11,12.1,1.26,.79	8	Constant	NA	8	-13.95914745	0.1612
NCIH1184_LUNG	NCI-H1184	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	17.5,27.0,-21,-27,-17,-25,7.81,6.48	101,19.3,7.29,6.09,74.6,27.0,16.2,78.3	8	Constant	NA	8	-11.85104561	1.0545
NCIH1299_LUNG	NCI-H1299	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-16,-17,-40,-40,-40,-37,-48,-56	3.67,13.0,10.9,18.3,3.42,.013,.55,7.93	8	Sigmoid	0.016983308	8	-44.20388031	3.1961
NCIH1339_LUNG	NCI-H1339	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,-14,-25,4.26,-22,-23,-27,-20	2.58,5.34,5.39,6.45,15.3,6.31,5.13,7.35	8	Constant	NA	8	-18.32640648	1.3757
NCIH1341_LUNG	NCI-H1341	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-7.5,16.2,-9.4,24.3,19.8,8.14,-27,1.29	37.8,1.15,29.3,12.1,.75,27.6,25.0,21.9	8	Constant	NA	8	15.63522911	0.4363
NCIH1355_LUNG	NCI-H1355	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-19,-16,-23,-27,-30,-29,-47,-52	21.2,3.65,3.96,6.41,5.82,1.43,1.12,2.90	8	Sigmoid	8.20533721	5.953964233	-52.59105682	2.526
NCIH1373_LUNG	NCI-H1373	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-1.3,-2.5,5.07,-1.4,-10,-9.7,-19,-19	10.3,2.04,5.72,.43,1.43,1.52,1.50,7.64	8	Constant	NA	8	-8.453059196	0.486
NCIH1563_LUNG	NCI-H1563	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,-11,-16,-7.6,6.11,4.75,8.19,-.29	10.7,8.61,.90,5.40,2.78,3.66,17.6,5.29	8	Linear	NA	8	-13.58372974	0.5965
NCIH1568_LUNG	NCI-H1568	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	5.65,-1.4,-10,-22,-15,-20,-23,-23	5.97,6.73,17.3,10.7,4.16,1.47,9.20,5.23	8	Sigmoid	0.002542614	8	-22.32554626	1.2459
NCIH1573_LUNG	NCI-H1573	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-3.1,-1.1,-15,-20,-21,-19,-50,-33	.71,7.67,16.5,8.87,6.45,11.2,.28,17.2	8	Sigmoid	0.27282998	8	-41.71740723	2.263
NCIH1581_LUNG	NCI-H1581	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,1.50,2.88,-26,-4.1,-18,-29,-44	20.9,11.7,23.9,7.60,28.9,28.1,9.37,19.7	8	Constant	NA	8	-22.1498127	1.2459
NCIH1648_LUNG	NCI-H1648	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-23,1.29,-16,-11,1.71,1.22,-12,-20	2.69,19.0,.17,0,3.46,1.89,5.06,16.2	8	Constant	NA	8	-11.27791691	1.076
NCIH1650_LUNG	NCI-H1650	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-18,.69,-15,4.03,.84,8.34,-.29,-6.8	16.5,2.38,12.2,5.29,.49,3.98,1.54,1.78	8	Constant	NA	8	-0.198653072	0.3713
NCIH1651_LUNG	NCI-H1651	AZD6244	MEK	.0080,.025,.080,.25,.80,2.53,8	-8.9,-17,-9.1,7.78,9.05,-1.3,-12	9.49,17.6,15.0,6.93,5.72,5.97,11.3	7	Constant	NA	8	-3.723740578	0.5348
NCIH1666_LUNG	NCI-H1666	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-35,-20,-34,-29,-48,-60,-72,-68	36.5,16.5,19.0,6.17,.14,2.48,3.95,.066	8	Sigmoid	0.154759824	0.298590779	-69.92334747	3.1254
NCIH1693_LUNG	NCI-H1693	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,15.8,-22,5.93,-29,-9.1,-17,-20	.53,5.08,19.4,24.3,8.35,6.26,1.30,7.46	8	Constant	NA	8	-15.17402935	1.2609
NCIH1694_LUNG	NCI-H1694	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,26.8,29.3,-1.4,-18,6.72,1.15,25.0	8.01,23.2,17.8,8.56,.81,2.36,10.7,14.8	8	Linear	NA	8	-17.1218338	0.333
NCIH1703_LUNG	NCI-H1703	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	16.7,6.19,5.57,-30,21.7,1.33,7.22,-15	16.7,9.27,7.01,15.7,1.28,11.8,1.75,3.95	8	Constant	NA	8	5.812438011	0.6057
NCIH1792_LUNG	NCI-H1792	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-11,1.38,-13,-6.0,-14,-19,-38,-31	1.36,3.07,2.43,2.19,2.40,3.73,8.94,2.28	8	Sigmoid	0.863005519	8	-31.95566177	0.7937
NCIH1793_LUNG	NCI-H1793	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,-16,-1.2,-24,-24,-37,-40,-40	.40,20.0,5.41,12.6,26.2,1.64,21.7,17.3	8	Sigmoid	0.200817049	8	-40.52479935	1.1445
NCIH1869_LUNG	NCI-H1869	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	16.0,7.50,4.76,-12,-12,-3.5,.23,1.20	30.4,70.8,10.5,27.3,17.1,.076,3.49,20.4	8	Constant	NA	8	-2.157205582	0.08598
NCIH1915_LUNG	NCI-H1915	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-8.0,.97,-19,-30,-37,-27,-61,-74	2.93,7.68,10.1,12.7,2.48,5.52,6.32,3.14	8	Sigmoid	8.758025761	1.592065454	-73.66355896	2.2654
NCIH1944_LUNG	NCI-H1944	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-8.6,-16,-8.4,-24,-37,-34,-48,-50	17.2,12.0,8.70,3.35,4.97,9.10,3.62,11.4	8	Sigmoid	0.170494765	8	-49.07419205	1.3191
NCIH1975_LUNG	NCI-H1975	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-11,17.4,-3.8,4.16,-12,-3.5,-23,-22	6.84,3.85,7.57,9.15,16.9,1.27,10.3,6.65	8	Sigmoid	1.181802034	8	-22.65902138	0.4696
NCIH2009_LUNG	NCI-H2009	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-7.7,4.45,-2.5,-5.7,-14,-15,-28,-30	9.54,11.0,12.6,17.3,18.4,16.5,25.0,29.0	8	Constant	NA	8	-10.99929333	1.9691
NCIH2023_LUNG	NCI-H2023	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	2.27,-1.1,-.89,-7.5,1.03,-9.9,-27,-33	9.95,16.5,24.6,6.99,21.8,17.2,18.0,6.20	8	Sigmoid	1.361826181	8	-33.26667786	0.3972
NCIH2030_LUNG	NCI-H2030	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-6.0,-8.5,-16,-18,-26,-28,-27,-31	5.14,2.39,1.12,.12,1.87,3.68,1.57,3.29	8	Sigmoid	0.03076441	8	-29.69524765	1.0569
NCIH2085_LUNG	NCI-H2085	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-13,-3.4,-13,17.3,-18,-9.8,-22,-22	13.1,27.8,.92,4.25,14.7,10.1,7.31,4.30	8	Constant	NA	8	-14.98119068	0.5237
NCIH2087_LUNG	NCI-H2087	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,-20,-35,-43,-47,-48,-59,-66	8.44,.86,2.71,2.32,2.31,1.87,7.33,2.37	8	Sigmoid	0.002542614	0.411084592	-64.03623199	3.0122
NCIH211_LUNG	NCI-H211	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-6.1,4.28,-7.4,-13,-18,-21,-9.9,-18	11.6,17.4,8.55,5.06,9.99,3.65,4.19,1.97	8	Sigmoid	0.049248695	8	-21.95863914	0.6744
NCIH2122_LUNG	NCI-H2122	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	12.5,-15,-4.9,-22,-42,-69,-65,-99	27.0,7.48,15.1,5.60,13.0,12.4,8.69,.43	8	Sigmoid	8.102182457	0.625899553	-97.0306778	3.0327
NCIH2170_LUNG	NCI-H2170	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-3.7,9.62,-7.4,-4.3,-11,4.24,5.87,1.96	19.2,8.24,14.9,14.8,27.2,1.41,4.63,4.65	8	Constant	NA	8	3.711678505	0.3377
NCIH2172_LUNG	NCI-H2172	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-53,1.09,8.59,8.31,14.5,-16,-106,-55	11.9,18.8,43.1,52.2,36.6,25.7,2.02,69.4	8	Linear	NA	0.002542614	-99.74856567	0.3521
NCIH2228_LUNG	NCI-H2228	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-6.0,-4.5,-.41,-.67,-21,-15,-14,-23	3.03,16.4,12.3,12.2,19.3,13.3,5.90,10.1	8	Constant	NA	8	-8.707671165	0.4632
NCIH226_LUNG	NCI-H226	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-9.9,12.8,-13,15.4,-18,3.51,-30,-11	11.8,2.25,16.1,6.87,3.09,3.41,5.24,4.05	8	Constant	NA	8	-5.32230711	0.3049
NCIH2286_LUNG	NCI-H2286	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,-9.9,-10,-16,-29,-38,-35,-40	2.78,4.92,3.82,5.82,1.98,4.10,5.05,1.88	8	Sigmoid	0.178703278	8	-38.53862	2.8138
NCIH23_LUNG	NCI-H23	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-11,-5.5,-9.7,-9.6,-8.5,-6.2,-25,-28	9.51,12.1,3.89,1.86,21.1,7.12,3.15,17.2	8	Constant	NA	8	-11.62424278	1.0566
NCIH2444_LUNG	NCI-H2444	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	.32,-12,-3.6,-3.7,-17,-25,-32,-48	8.48,14.3,.90,24.0,27.0,5.61,15.9,3.89	8	Sigmoid	8.180981097	8	-47.54534149	1.2551
NCIH322_LUNG	NCI-H322	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-10,-21,-25,-39,-53,-56,-59,-63	6.90,4.34,4.05,8.34,2.18,6.69,3.71,.68	8	Sigmoid	0.052704491	0.222787127	-62.04423141	2.4814
NCIH3255_LUNG	NCI-H3255	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-4.3,10.5,-5.2,10.6,-15,8.63,-14,-36	4.16,7.79,12.0,4.81,1.83,4.14,3.94,5.47	8	Sigmoid	2.647185564	8	-35.88779068	0.5055
NCIH358_LUNG	NCI-H358	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-11,-14,-27,-31,-39,-42,-54,-59	4.75,5.08,6.43,6.39,6.73,6.50,5.62,1.79	8	Sigmoid	0.142023861	1.744710326	-58.76929092	2.4557
NCIH441_LUNG	NCI-H441	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-15,-12,-11,-17,-16,-29,-21,-34	2.47,4.63,.87,.89,14.8,1.48,4.08,5.43	8	Constant	NA	8	-16.90516663	1.6292
NCIH460_LUNG	NCI-H460	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-9.3,-12,-5.9,-10,-8.7,-10,-33,-33	3.65,1.14,10.9,8.45,23.8,.96,14.3,.55	8	Sigmoid	1.448657274	8	-33.47046661	0.6252
NCIH520_LUNG	NCI-H520	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-13,-2.3,3.84,.036,10.1,2.41,5.67,9.98	6.07,7.33,14.0,11.4,36.2,3.92,13.1,1.41	8	Constant	NA	8	1.175470352	0.1026
NCIH522_LUNG	NCI-H522	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-1.9,-11,3.13,-6.8,8.58,4.00,-3.9,-14	.42,7.33,7.08,9.54,12.4,2.14,17.3,10.1	8	Constant	NA	8	-1.583265066	0.3785
NCIH647_LUNG	NCI-H647	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	27.7,-12,22.1,-7.7,30.9,-4.6,-3.9,-41	35.3,4.68,9.93,8.70,16.6,1.75,5.83,1.74	8	Linear	NA	8	-39.30274582	0.3915
NCIH650_LUNG	NCI-H650	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	2.65,-.38,5.36,-11,-9.4,-15,-21,-27	1.60,8.46,14.6,6.96,.73,9.79,9.06,.75	8	Sigmoid	3.056631088	8	-26.31864738	0.5544
NCIH661_LUNG	NCI-H661	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-4.2,6.85,-4.3,11.1,-11,8.35,-8.1,9.22	10.7,7.47,10.7,5.11,15.2,3.02,15.0,2.49	8	Constant	NA	8	5.290395737	0.1862
NCIH727_LUNG	NCI-H727	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-8.7,-11,-14,-24,-31,-42,-56,-48	16.6,1.14,8.50,8.51,20.8,19.0,23.0,28.0	8	Sigmoid	0.191319987	0.404451102	-70.16491699	1.7299
NCIH810_LUNG	NCI-H810	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	8.80,12.1,-6.6,2.84,-2.1,1.50,-1.0,14.3	4.02,15.5,16.1,8.53,14.6,10.5,22.9,8.24	8	Constant	NA	8	5.461338997	0.1913
PC14_LUNG	PC-14	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-19,-7.3,-8.3,-4.3,-15,-12,-29,-24	3.20,6.46,4.77,1.96,1.15,4.72,.26,4.20	8	Constant	NA	8	-14.78653526	1.2008
RERFLCAI_LUNG	RERF-LC-AI	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-22,-11,-9.0,-7.5,-11,-13,-23,-22	4.90,.74,4.52,5.12,5.00,3.29,3.62,1.74	8	Constant	NA	8	-13.20329189	1.0537
SBC5_LUNG	SBC-5	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-10,-7.0,-5.0,-3.7,-8.0,-12,-34,-47	.96,4.00,.14,2.15,5.57,.74,3.91,.41	8	Sigmoid	1.961591363	8	-47.38705826	0.5487
SHP77_LUNG	SHP-77	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,41.3,9.72,33.9,.56,-2.4,-22,27.4	12.8,15.3,4.91,35.5,3.20,9.75,15.4,9.22	8	Linear	NA	8	-17.79380608	0.2575
SKLU1_LUNG	SK-LU-1	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-.37,5.63,-2.2,-10,-9.3,.63,-33,-47	4.13,7.51,4.62,5.36,2.76,13.1,9.26,.22	8	Sigmoid	2.163509369	8	-46.61748886	1.4771
SKMES1_LUNG	SK-MES-1	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	18.9,24.3,-7.8,-5.3,28.8,4.08,-24,-44	28.3,3.21,20.8,13.9,24.8,18.9,.38,2.33	8	Linear	NA	8	-43.71248627	0.8823
SQ1_LUNG	Sq-1	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-7.1,11.7,-20,-11,-6.9,2.55,-22,-19	2.87,4.23,5.01,1.45,1.82,2.02,5.86,1.91	8	Constant	NA	8	-9.448718071	0.9389
SW1271_LUNG	SW 1271	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	13.1,-.45,-4.7,-7.2,-16,-45,-52,-59	13.4,8.21,2.13,2.29,4.35,8.91,2.79,.32	8	Sigmoid	0.437268376	1.708139181	-58.49014282	1.669
SW1573_LUNG	SW 1573	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,-9.2,-13,-7.8,-9.2,-14,-33,-38	.34,5.07,.89,2.04,1.45,.52,1.36,.063	8	Sigmoid	1.679233551	8	-38.42419815	0.9396
SW900_LUNG	SW 900	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-9.8,1.41,-4.3,20.7,-13,1.37,-11,-2.8	6.00,4.32,4.13,7.06,9.08,17.0,3.56,.83	8	Constant	NA	8	-4.578506947	0.3037
T3M10_LUNG	T3M-10	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-13,-18,6.05,-8.0,-30,-23,-39,-44	.28,15.7,22.8,29.4,8.30,1.71,1.04,5.25	8	Sigmoid	8.078740562	8	-43.94812393	1.1293
VMRCLCD_LUNG	VMRC-LCD	AZD6244	MEK	.0025,.0080,.025,.080,.25,.80,2.53,8	-14,9.89,-15,1.76,27.2,33.8,-14,3.03	.90,5.89,16.5,16.0,11.6,4.34,2.12,19.6	8	Constant	NA	8	1.056893945	0.6682
A549_LUNG	A549	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	3.29,1.96,1.63,1.64,1.08,2.38,3.40,-23	6.23,3.40,8.05,1.71,3.61,7.39,7.96,8.33	8	Sigmoid	6.212217331	8	-23.13142967	0
CAL12T_LUNG	CAL-12T	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-18,-13,-1.1,3.90,4.58,-3.5,-5.4,-57	20.6,3.39,4.57,.018,1.39,11.0,4.54,3.03	8	Sigmoid	4.246960163	5.935973167	-56.78736496	0.5977
CALU1_LUNG	Calu-1	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-2.5,-6.2,-5.9,3.84,3.05,10.2,9.62,-.10	16.1,9.59,.91,2.23,7.39,6.38,11.8,10.7	8	Constant	NA	8	2.044317245	0
CALU3_LUNG	Calu-3	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	1.15,3.96,-11,17.6,6.01,18.1,7.61,-.80	2.74,21.5,4.61,27.6,26.3,20.8,16.9,.38	8	Constant	NA	8	-0.60958308	0.003985
CALU6_LUNG	Calu-6	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	5.11,-10,15.8,-9.1,13.5,-2.8,-28,-72	23.4,6.77,26.2,19.1,.33,16.5,5.96,28.3	8	Linear	NA	0.809417602	-71.1733551	1.0378
COLO677_LUNG	COLO-677	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-.71,4.00,.21,6.26,2.27,4.90,-8.1,-18	.11,2.78,2.01,6.63,2.35,4.07,8.78,.76	8	Sigmoid	2.488507748	8	-17.93796349	0.2441
COLO699_LUNG	COLO-699	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-17,2.24,-3.7,15.1,16.7,19.4,3.79,-9.2	14.4,18.6,8.00,14.3,5.77,8.07,18.3,5.17	8	Constant	NA	8	3.633109093	0.2444
CORL105_LUNG	COR-L105	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-11,-25,6.89,-5.9,-7.4,1.42,-14,-16	15.3,2.25,5.90,7.98,27.0,12.1,6.99,2.43	8	Constant	NA	8	-10.22265339	0.3126
CORL23_LUNG	COR-L23	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	.17,-3.0,-.80,-4.9,8.94,5.73,11.4,-7.5	4.91,14.1,4.67,8.24,3.03,6.08,1.86,2.97	8	Constant	NA	8	-2.578454971	0
DMS114_LUNG	DMS 114	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	2.91,1.70,.37,8.88,10.3,21.5,16.6,3.36	7.89,1.59,10.6,25.8,20.4,10.4,32.8,8.17	8	Constant	NA	8	5.091643333	0.06617
DV90_LUNG	DV-90	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-12,11.4,-2.0,15.1,2.11,-4.0,53.0,13.1	39.5,69.1,37.7,22.6,16.4,7.74,38.1,25.1	8	Constant	NA	8	7.070795536	0.09542
EBC1_LUNG	EBC-1	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	13.4,3.62,18.6,5.36,16.7,27.8,-.81,-17	16.7,1.66,4.90,13.2,15.9,7.07,16.2,5.97	8	Sigmoid	2.590489626	8	-17.23865128	0.07623
GLC82_LUNG	GLC-82	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	1.53,3.07,11.5,8.55,12.7,2.08,-2.3,-26	9.59,18.8,10.7,17.1,6.81,18.3,6.90,8.62	8	Sigmoid	7.238607883	8	-25.74463081	0.2242
HARA_LUNG	HARA	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-2.8,-7.5,-20,7.25,2.48,2.15,-16,.51	1.75,5.67,12.9,12.8,6.81,7.97,1.80,.52	8	Constant	NA	8	-2.619066715	0.1449
HCC15_LUNG	HCC-15	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	2.77,1.97,1.92,9.24,13.2,11.4,-18,-9.6	7.62,19.3,7.29,18.5,12.2,9.22,6.29,13.0	8	Constant	NA	8	2.046608686	0.5192
HCC2935_LUNG	HCC2935	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-34,1.70,-24,7.03,-11,28.0,-18,16.4	11.5,10.7,26.1,12.8,65.2,40.5,10.3,12.6	8	Constant	NA	8	-3.451612234	0.7655
HCC4006_LUNG	HCC4006	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-1.9,-3.6,7.80,3.95,-2.1,-1.7,-4.3,-11	12.8,8.69,6.45,.34,8.19,12.9,2.38,10.3	8	Constant	NA	8	-0.270361781	0.08633
HCC44_LUNG	HCC-44	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-8.2,2.24,-7.1,-1.8,.77,8.17,-12,-20	5.91,.0029,8.56,3.11,2.27,3.67,4.51,.93	8	Constant	NA	8	-2.634681225	0.5668
HCC78_LUNG	HCC-78	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-2.1,-.062,-3.1,-3.9,-13,-1.4,-8.1,2.47	2.97,10.2,.31,3.01,.84,6.86,2.78,15.8	8	Constant	NA	8	-4.989404202	0.2376
HCC827_LUNG	HCC827	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-7.3,-24,-7.3,-5.1,-15,27.5,.042,1.68	27.8,32.1,29.9,.76,20.8,13.5,3.02,14.7	8	Constant	NA	8	-2.189546585	0.3699
HS229T_LUNG	Hs 229.T	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-7.4,3.16,3.89,-.66,7.99,11.8,-3.1,-19	.12,3.97,.45,13.3,4.56,8.16,5.90,9.84	8	Sigmoid	3.01215148	8	-18.7601738	0.1002
IALM_LUNG	IA-LM	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-13,-2.2,-13,-2.3,-6.9,-2.1,7.15,-19	11.9,27.0,22.2,36.2,2.21,13.9,18.3,6.33	8	Constant	NA	8	-6.877966881	0.3496
KNS62_LUNG	KNS-62	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	10.2,-27,5.77,25.7,5.70,5.69,-12,-4.8	2.98,24.2,24.1,18.0,11.8,5.38,1.18,4.95	8	Constant	NA	8	0.294472307	0.2596
LC1SQSF_LUNG	LC-1/sq-SF	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	-1.8,-4.3,.93,18.3,9.12,12.2,-18,-.59	1.42,2.61,8.01,6.75,19.9,21.6,6.01,15.9	8	Constant	NA	8	-2.35236001	0.08837
LCLC103H_LUNG	LCLC-103H	PLX4720	RAF	.0025,.0080,.025,.080,.25,.80,2.53,8	2.66,7.82,1.79,5.42,11.6,6.09,6.52,-14	1.06,15.6,13.2,9.80,11.4,4.20,6.82,3.01	8	Constant	NA	8	3.332103252	0.08282
